time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-11-23T15:51:07.300Z,48.2678,-122.1873,13.3,1.6,Ml,,100.8,0.06288207,0.12,uw,uw60636561,2013-11-24T19:46:26.205Z,"3km NW of Bryant, Washington",earthquake
2013-11-23T15:49:59.000Z,63.5364,-147.9254,0.1,1.5,Ml,,,,0.24,ak,ak10868870,2013-11-23T15:59:08.575Z,"53km ENE of Cantwell, Alaska",earthquake
2013-11-23T15:33:29.000Z,61.6527,-149.8058,35.4,1.9,Ml,,,,0.54,ak,ak10868576,2013-11-23T15:42:58.975Z,"2km NNE of Houston, Alaska",earthquake
2013-11-23T14:47:00.100Z,34.5215,-116.5352,1.5,2,Ml,46,43.2,0.14373045,0.19,ci,ci11394322,2013-11-23T14:50:17.863Z,"40km NE of Big Bear City, California",earthquake
2013-11-23T14:32:14.200Z,33.8843,-116.8622,16.5,1.1,Ml,24,64.8,0.07186522,0.17,ci,ci11394314,2013-11-23T14:35:00.406Z,"4km SSE of Banning, California",earthquake
2013-11-23T14:22:59.700Z,33.6827,-116.743,18.2,1.2,Ml,39,43.2,0.04491576,0.13,ci,ci11394306,2013-11-23T14:34:05.620Z,"6km SSW of Idyllwild, California",earthquake
2013-11-23T14:20:29.000Z,62.2201,-150.1964,0.3,1.9,Ml,,,,0.71,ak,ak10868278,2013-11-23T14:32:56.471Z,"12km SSW of Talkeetna, Alaska",earthquake
2013-11-23T14:15:09.700Z,45.6905,-112.006,10.6,2.7,Md,46,50.4,0.17247653,0.18,mb,mb13698739,2013-11-23T18:46:00.236Z,"21km SSE of Whitehall, Montana",earthquake
2013-11-23T14:06:34.900Z,38.8378,-122.7655,2.3,1,Md,,118.8,0,0.01,nc,nc72108560,2013-11-25T23:29:57.730Z,"4km WNW of Cobb, California",earthquake
2013-11-23T13:52:20.800Z,37.1563,-121.5448,12.9,1.3,Md,,172.8,0.09881468,0.02,nc,nc72108555,2013-11-25T23:30:27.489Z,"9km NE of San Martin, California",earthquake
2013-11-23T12:59:42.400Z,38.789,-122.7648,2.7,1.4,Md,,86.4,0.01796631,0.03,nc,nc72108545,2013-11-25T23:30:32.508Z,"1km NNW of The Geysers, California",earthquake
2013-11-23T12:53:10.000Z,51.7242,-175.5852,41.1,2.8,Ml,,,,0.83,ak,ak10868271,2013-11-23T19:19:57.117Z,"76km ESE of Adak, Alaska",earthquake
2013-11-23T12:51:03.000Z,62.289,-150.6143,35.6,1.8,ml,,,,0.35,ak,ak10868273,2013-11-23T13:01:18.215Z,"26km W of Talkeetna, Alaska",earthquake
2013-11-23T12:32:46.300Z,34.5277,-116.5398,1.1,1.4,Ml,13,129.6,0.1706799,0.11,ci,ci11394298,2013-11-26T00:20:09.161Z,"40km NE of Big Bear City, California",earthquake
2013-11-23T12:21:47.900Z,39.8105,-120.7252,5,1.2,Md,,140.4,0.05389892,0.2,nc,nc72108535,2013-11-25T23:30:47.554Z,"20km SE of East Quincy, California",earthquake
2013-11-23T12:06:49.000Z,60.378,-141.3959,7.6,2,Ml,,,,0.56,ak,ak10868265,2013-11-23T12:16:17.534Z,"67km ENE of Cape Yakataga, Alaska",earthquake
2013-11-23T11:52:51.000Z,51.4942,-175.0211,1,1.8,Ml,,,,0.63,ak,ak10868263,2013-11-23T19:14:59.749Z,"96km SW of Atka, Alaska",earthquake
2013-11-23T11:38:05.000Z,59.8963,-152.6066,89.8,3.7,ml,,,,1.1,ak,ak10867968,2013-11-23T19:40:33.564Z,"45km WNW of Anchor Point, Alaska",earthquake
2013-11-23T11:33:54.000Z,59.6862,-151.5482,37.6,1.4,Ml,,,,0.51,ak,ak10867967,2013-11-23T11:38:08.970Z,"1km NNE of Diamond Ridge, Alaska",earthquake
2013-11-23T11:10:39.300Z,38.826,-122.8023,2.9,1.3,Md,,61.2,0.00898315,0.02,nc,nc72108520,2013-11-25T23:30:37.590Z,"6km W of Cobb, California",earthquake
2013-11-23T11:04:06.000Z,19.2638,-155.2355,7.7,1.8,Md,,165.6,0.01796631,0.29,hv,hv60595886,2013-11-23T11:09:54.687Z,"18km S of Volcano, Hawaii",earthquake
2013-11-23T11:01:29.100Z,38.8137,-122.8202,3.3,1.9,Md,,79.2,0.00898315,0.03,nc,nc72108510,2013-11-26T05:47:03.504Z,"6km NW of The Geysers, California",earthquake
2013-11-23T10:57:14.700Z,18.295,-67.987,93,3.3,Md,6,190.8,0.43298797,0.34,pr,pr13327004,2013-11-23T11:48:50.588Z,"54km SE of Punta Cana, Dominican Republic",earthquake
2013-11-23T10:54:33.900Z,42.328,-111.5397,6,2.2,Md,,133.2,0.43119134,0.14,uu,uu60045752,2013-11-25T16:28:13.434Z,"16km NW of Paris, Idaho",earthquake
2013-11-23T10:39:02.400Z,38.819,-122.7948,3.5,1.1,Md,,57.6,0.00898315,0.02,nc,nc72108500,2013-11-25T23:31:02.587Z,"5km NW of The Geysers, California",earthquake
2013-11-23T10:33:41.800Z,38.8055,-122.7897,1.9,1.1,Md,,64.8,0.00898315,0.03,nc,nc72108495,2013-11-25T23:31:08.170Z,"4km NW of The Geysers, California",earthquake
2013-11-23T10:21:01.600Z,38.8387,-122.8358,2.2,1,Md,,61.2,0.01796631,0.02,nc,nc72108490,2013-11-25T23:31:07.607Z,"9km W of Cobb, California",earthquake
2013-11-23T10:18:38.000Z,63.4305,-146.0744,0,1.7,Ml,,,,0.66,ak,ak10867671,2013-11-23T10:30:10.695Z,"64km SW of Deltana, Alaska",earthquake
2013-11-23T10:16:27.000Z,34.3768,-120.7223,3.6,1.4,H,10,291.6,0.24254513,0.28,ci,ci11394282,2013-11-25T22:39:22.106Z,"37km SW of Lompoc, California",earthquake
2013-11-23T10:14:39.000Z,62.8353,-151.1696,100,2,Ml,,,,0.5,ak,ak10867668,2013-11-23T10:25:06.360Z,"78km NW of Talkeetna, Alaska",earthquake
2013-11-23T09:52:47.600Z,38.7933,-122.7377,1.6,1.1,Md,,82.8,0.02694946,0.03,nc,nc72108475,2013-11-25T23:31:18.350Z,"2km NE of The Geysers, California",earthquake
2013-11-23T09:50:16.200Z,33.6845,-116.7245,18.6,1,Ml,27,50.4,0.02694946,0.13,ci,ci11394274,2013-11-23T09:52:31.139Z,"6km S of Idyllwild-Pine Cove, California",earthquake
2013-11-23T09:43:32.760Z,32.9225,-97.5963,4.74,2.9,mb_lg,,58,0.936,0.61,us,usb000l53l,2013-11-26T00:21:13.730Z,"3km SW of Reno, Texas",earthquake
2013-11-23T09:42:08.510Z,42.5314,75.7169,9.2,4.9,mb,,56,0.17,0.95,us,usb000l53i,2013-11-25T05:15:35.976Z,"28km S of Kemin, Kyrgyzstan",earthquake
2013-11-23T09:36:47.570Z,-35.4467,-178.9824,9.72,4.7,mb,,94,3.037,1.06,us,usb000l538,2013-11-23T17:39:27.659Z,"East of the North Island of New Zealand",earthquake
2013-11-23T09:31:00.000Z,62.5978,-143.1764,4.6,2.1,Ml,,,,0.84,ak,ak10867656,2013-11-23T09:40:59.580Z,"82km S of Tok, Alaska",earthquake
2013-11-23T09:10:50.100Z,38.5403,-119.5142,7,2.6,Md,,104.4,0.46712395,0.08,nc,nc72108465,2013-11-25T23:31:17.639Z,"30km SSW of Smith Valley, Nevada",earthquake
2013-11-23T09:03:43.900Z,38.8418,-122.8382,1.9,1.2,Md,,61.2,0.01796631,0.04,nc,nc72108455,2013-11-25T23:31:12.624Z,"10km WNW of Cobb, California",earthquake
2013-11-23T08:51:42.170Z,-16.2517,-172.794,9.89,4.6,mb,,72,2.527,1.13,us,usb000l530,2013-11-23T16:54:11.759Z,"107km ESE of Hihifo, Tonga",earthquake
2013-11-23T07:59:11.100Z,36.5758,-121.0872,8.4,1.1,Md,,133.2,0.03593261,0.04,nc,nc72108435,2013-11-25T23:31:42.699Z,"27km NE of Soledad, California",earthquake
2013-11-23T07:48:32.670Z,-17.0971,-176.5618,377.07,6.5,mwp,,22,5.181,0.75,us,usb000l51g,2013-11-24T03:56:19.000Z,"Fiji region",earthquake
2013-11-23T07:29:47.000Z,63.5884,-149.0141,58.4,1.3,ml,,,,0.32,ak,ak10867093,2013-11-23T07:35:26.772Z,"22km N of Cantwell, Alaska",earthquake
2013-11-23T07:14:53.000Z,63.51,-147.8849,0.1,1.5,Ml,,,,0.37,ak,ak10867086,2013-11-23T07:20:41.216Z,"54km ENE of Cantwell, Alaska",earthquake
2013-11-23T06:59:46.700Z,29.3816,138.8567,462.33,4.1,mb,,83,6.148,0.74,us,usb000l50x,2013-11-23T15:02:25.637Z,"Izu Islands, Japan region",earthquake
2013-11-23T06:49:18.700Z,14.0974,-92.5655,35,4.8,mb,,105,0.942,1.45,us,usb000l50k,2013-11-23T14:51:55.169Z,"60km SW of Ocos, Guatemala",earthquake
2013-11-23T06:31:09.990Z,14.3004,-91.9264,65.9,3.9,mb,,178,0.313,1.26,us,usb000l51k,2013-11-23T08:48:14.441Z,"1km W of Champerico, Guatemala",earthquake
2013-11-23T06:27:55.500Z,48.4212,-122.539,22.9,1.5,Ml,,68.4,0.14373045,0.24,uw,uw60636466,2013-11-23T07:24:25.187Z,"11km SSE of Anacortes, Washington",earthquake
2013-11-23T06:16:34.000Z,63.3772,-151.6983,8.1,2,ml,,,,0.73,ak,ak10866813,2013-11-23T06:25:43.157Z,"137km W of Cantwell, Alaska",earthquake
2013-11-23T06:13:10.000Z,58.2377,-154.8454,1.4,2.2,Ml,,,,0.22,ak,ak10866812,2013-11-23T06:20:26.302Z,"93km NNW of Larsen Bay, Alaska",earthquake
2013-11-23T05:44:13.480Z,37.0291,120.114,16.23,4.6,mb,,45,4.299,1.09,us,usb000l4zn,2013-11-23T11:32:13.218Z,"23km SE of Weichanglu, China",earthquake
2013-11-23T05:40:44.000Z,63.4892,-148.1935,3.9,1.7,ml,,,,0.46,ak,ak10866807,2013-11-23T05:50:30.360Z,"39km ENE of Cantwell, Alaska",earthquake
2013-11-23T05:39:13.700Z,38.8137,-123.0633,30,1.6,Md,,248.4,0.20661252,0.15,nc,nc72108415,2013-11-25T23:31:52.725Z,"4km WNW of Cloverdale, California",earthquake
2013-11-23T05:33:04.100Z,38.8037,-122.7727,1.6,1.3,Md,,57.6,0.00898315,0.02,nc,nc72108410,2013-11-25T23:31:52.727Z,"3km NNW of The Geysers, California",earthquake
2013-11-23T05:32:37.240Z,36.4063,-112.2908,5.45,3,ml,,47,0.021,0.73,us,usb000l4ze,2013-11-23T06:51:58.000Z,"41km NNW of Grand Canyon Village, Arizona",earthquake
2013-11-23T05:20:45.000Z,64.9667,-148.8789,16.6,1.5,Ml,,,,0.69,ak,ak10866802,2013-11-23T05:30:28.994Z,"43km WNW of Ester, Alaska",earthquake
2013-11-23T05:16:24.000Z,18.7049,-66.7147,62,2.4,Md,11,237.6,0.3584278,0.21,pr,pr13327002,2013-11-23T23:30:33.136Z,"25km N of Arecibo, Puerto Rico",earthquake
2013-11-23T05:02:08.000Z,59.9586,-152.787,100,2.8,ml,,,,0.64,ak,ak10866536,2013-11-23T05:25:00.168Z,"57km WNW of Anchor Point, Alaska",earthquake
2013-11-23T04:47:43.100Z,38.7713,-122.7183,2.5,1.3,Md,,183.6,0,0.03,nc,nc72108395,2013-11-25T23:31:47.713Z,"3km ESE of The Geysers, California",earthquake
2013-11-23T04:25:00.300Z,40.3032,-124.3008,9.8,2.1,Md,,244.8,0.02694946,0.03,nc,nc72108385,2013-11-25T23:32:17.788Z,"27km SW of Rio Dell, California",earthquake
2013-11-23T03:57:46.000Z,59.2525,-152.5326,100,3.2,ml,,,,0.87,ak,ak10866266,2013-11-23T12:00:18.644Z,"70km SW of Homer, Alaska",earthquake
2013-11-23T03:47:36.800Z,18.8845,-64.2997,35,2.4,Md,5,320.4,0.15720517,0.23,pr,pr13327001,2013-11-23T07:55:25.421Z,"61km NNE of Road Town, British Virgin Islands",earthquake
2013-11-23T03:38:59.900Z,34.0272,-117.1205,10.1,1.1,Ml,20,111.6,0.00898315,0.17,ci,ci11394226,2013-11-25T17:52:24.303Z,"4km SSE of Mentone, California",earthquake
2013-11-23T03:29:57.830Z,-32.3599,-176.5292,39.43,4.3,mb,,200,3.33,0.57,us,usb000l4ym,2013-11-23T11:32:37.738Z,"246km ESE of L'Esperance Rock, New Zealand",earthquake
2013-11-23T03:29:57.600Z,19.416,-155.2762,1.8,1.7,Md,,82.8,0.00898315,0.18,hv,hv60595706,2013-11-23T03:33:04.447Z,"4km WSW of Volcano, Hawaii",earthquake
2013-11-23T03:23:32.800Z,47.7095,-120.2782,4.6,2.1,Ml,,100.8,0.10779783,0.07,uw,uw60636336,2013-11-24T19:56:13.173Z,"6km NW of Entiat, Washington",earthquake
2013-11-23T03:14:17.000Z,63.7231,-149.1316,100,1.6,Ml,,,,0.37,ak,ak10866249,2013-11-23T03:18:58.689Z,"17km SSW of Healy, Alaska",earthquake
2013-11-23T03:14:02.800Z,19.373,-155.077,2.1,1.8,Md,,162,0.02694946,0.29,hv,hv60595701,2013-11-23T03:17:12.713Z,"15km S of Fern Acres, Hawaii",earthquake
2013-11-23T03:12:06.000Z,37.6273,-118.8667,2.1,1.1,Md,,129.6,0.01796631,0.01,nc,nc72108380,2013-11-25T23:32:22.800Z,"9km ESE of Mammoth Lakes, California",earthquake
2013-11-23T02:46:52.100Z,44.828,-110.6873,4.4,2.5,Ml,,82.8,0.08084838,0.15,uu,uu60045722,2013-11-25T16:09:08.267Z,"37km ENE of West Yellowstone, Montana",earthquake
2013-11-23T02:39:45.000Z,64.836,-150.0643,0.1,1.8,ml,,,,0.69,ak,ak10865972,2013-11-23T02:49:48.577Z,"32km SE of Manley Hot Springs, Alaska",earthquake
2013-11-23T02:26:42.000Z,63.4188,-151.998,19.7,1.3,Ml,,,,0.29,ak,ak10865966,2013-11-23T02:38:34.692Z,"152km W of Cantwell, Alaska",earthquake
2013-11-23T02:18:03.000Z,63.3915,-151.8254,24.9,1.1,Ml,,,,0.01,ak,ak10865965,2013-11-23T02:38:34.680Z,"143km W of Cantwell, Alaska",earthquake
2013-11-23T02:01:33.600Z,33.1885,-115.5983,4.2,1.4,Ml,9,122.4,0.01796631,0.17,ci,ci11394210,2013-11-25T17:44:04.096Z,"9km SW of Niland, California",earthquake
2013-11-23T01:49:01.800Z,36.6175,-121.2253,5.1,1.4,Md,,57.6,0.06288207,0.07,nc,nc72108360,2013-11-25T23:32:22.802Z,"23km NNE of Soledad, California",earthquake
2013-11-23T01:46:30.800Z,41.5545,-112.1052,8.9,2.1,Ml,,64.8,0.07186522,0.1,uu,uu60045707,2013-11-25T15:41:23.053Z,"8km WNW of Brigham City, Utah",earthquake
2013-11-23T01:46:30.800Z,41.5528,-112.1097,8.3,2.1,Ml,,100.8,0.08084838,0.1,uu,uu60045712,2013-11-25T15:50:38.131Z,"9km WNW of Brigham City, Utah",earthquake
2013-11-23T01:24:27.400Z,34.9985,-120.3957,3,1.5,Ml,24,57.6,0.01796631,0.24,ci,ci11394202,2013-11-25T17:41:59.046Z,"6km NE of Santa Maria, California",earthquake
2013-11-23T01:12:26.000Z,60.4854,-148.3836,0,2.4,Ml,,,,0.9,ak,ak10865810,2013-11-23T01:21:25.446Z,"36km SSE of Whittier, Alaska",earthquake
2013-11-23T01:11:05.730Z,39.3487,-119.9957,6.3378,2.73,ml,39,57.44,0.064,0.1344,nn,nn00429763,2013-11-24T23:41:46.517Z,"10km N of Incline Village, Nevada",earthquake
2013-11-23T00:47:29.000Z,19.1494,-67.7525,7,2.8,Md,9,248.4,0.86777256,0.31,pr,pr13327000,2013-11-26T01:07:25.000Z,"93km NE of Punta Cana, Dominican Republic",earthquake
2013-11-23T00:39:40.000Z,63.575,-147.3948,0,1.9,Ml,,,,0.62,ak,ak10865797,2013-11-23T00:46:27.302Z,"80km ENE of Cantwell, Alaska",earthquake
2013-11-23T00:32:13.400Z,32.9063,-115.9565,5.8,1.3,Ml,25,72,0.01796631,0.22,ci,ci11394194,2013-11-25T16:22:58.435Z,"27km WNW of Seeley, California",earthquake
2013-11-23T00:25:27.000Z,46.444,-118.0648,0.3,2.1,Ml,,133.2,0.08983153,0.26,uw,uw60636221,2013-11-23T01:30:58.727Z,"15km NNW of Dayton, Washington",earthquake
2013-11-23T00:20:34.000Z,51.458,-178.753,4.4,2.4,ml,,,,0.64,ak,ak10865790,2013-11-23T02:14:02.270Z,"32km NE of Amatignak Island, Alaska",earthquake
2013-11-23T00:19:34.800Z,32.907,-115.9535,5.3,1.3,Ml,29,50.4,0.02694946,0.2,ci,ci11394186,2013-11-25T16:16:48.381Z,"27km WNW of Seeley, California",earthquake
2013-11-23T00:00:28.000Z,64.9818,-147.3562,5.2,1.6,ml,,,,0.37,ak,ak10865781,2013-11-23T00:13:15.947Z,"21km NNE of Badger, Alaska",earthquake
2013-11-22T23:30:48.000Z,63.1806,-149.618,88.5,1.3,ml,14,75.5999939520005,,0.29,ak,ak10870243,2013-11-24T01:48:58.534Z,"40km SW of Cantwell, Alaska",earthquake
2013-11-22T23:24:47.220Z,19.7563,-70.8855,13.24,4.1,mwr,,106,0.359,1.04,us,usb000l4vl,2013-11-26T00:58:10.000Z,"5km W of Imbert, Dominican Republic",earthquake
2013-11-22T23:19:17.900Z,32.9053,-116.2687,7.9,1,Ml,13,100.8,0.01796631,0.19,ci,ci11394170,2013-11-23T00:13:11.845Z,"26km ENE of Pine Valley, California",earthquake
2013-11-22T23:05:35.700Z,44.474,-110.953,7.8,1.4,Ml,,111.6,0.08983153,0.19,uu,uu60045697,2013-11-25T15:31:37.973Z,"9km W of Old Faithful Geyser, Wyoming",earthquake
2013-11-22T22:36:30.500Z,45.3712,-121.706,1.2,2.2,Md,,90,0.03593261,0.18,uw,uw60634407,2013-11-25T19:05:15.655Z,"21km E of Mount Hood Village, Oregon",earthquake
2013-11-22T22:32:32.180Z,44.644,124.1713,15.3,4.9,mb,,35,5.617,0.85,us,usb000l4ut,2013-11-23T06:35:06.343Z,"39km SSE of Qian'an, China",earthquake
2013-11-22T22:32:28.600Z,45.3658,-121.6918,4.9,1.1,Md,,100.8,0.03593261,0.08,uw,uw60634402,2013-11-23T00:41:38.530Z,"22km E of Mount Hood Village, Oregon",earthquake
2013-11-22T22:12:54.000Z,64.6168,-151.1161,1.3,2,Ml,,,,1.15,ak,ak10865249,2013-11-22T22:22:05.097Z,"48km SSW of Manley Hot Springs, Alaska",earthquake
2013-11-22T22:07:33.600Z,49.28,-120.581,0,2.4,Md,,241.2,0.83543321,0.45,uw,uw60634387,2013-11-23T01:34:35.146Z,"20km SSW of Princeton, Canada",quarry
2013-11-22T22:04:25.780Z,44.5744,123.9961,12.49,5.5,mb,,26,5.74,0.92,us,usb000l4tb,2013-11-25T18:56:20.000Z,"34km N of Changling, China",earthquake
2013-11-22T21:55:34.800Z,44.2135,-123.1987,0,1.5,Md,,262.8,0.1527136,0.22,uw,uw60634377,2013-11-23T01:33:34.013Z,"0km SE of Junction City, Oregon",quarry
2013-11-22T21:53:20.900Z,36.0278,-117.768,2.1,2.7,Ml,29,39.6,0,0.17,ci,ci11394162,2013-11-23T00:09:26.809Z,"42km N of China Lake Acres, California",earthquake
2013-11-22T21:45:48.500Z,36.0303,-117.7682,2.7,1,Ml,12,64.8,0,0.1,ci,ci11394154,2013-11-23T00:15:31.871Z,"42km N of Inyokern, California",earthquake
2013-11-22T21:05:11.670Z,41.619,137.8289,9.43,5.3,mb,,56,4.001,0.82,us,usb000l4r5,2013-11-23T05:07:50.944Z,"232km WNW of Kizukuri, Japan",earthquake
2013-11-22T21:02:53.000Z,50.4331,-174.8106,25.1,2.4,ml,,,,0.33,ak,ak10864981,2013-11-24T01:49:23.519Z,"200km SSW of Atka, Alaska",earthquake
2013-11-22T21:02:32.960Z,34.1529,45.5593,9.87,4.4,mb,,70,6.019,0.7,us,usb000l4qz,2013-11-26T05:27:13.000Z,"44km SW of Sarpol-e Zahab, Iran",earthquake
2013-11-22T21:00:45.000Z,60.4101,-148.4774,14.8,2,ml,,,,0.43,ak,ak10864974,2013-11-26T01:33:30.677Z,"41km SSE of Whittier, Alaska",earthquake
2013-11-22T20:52:23.000Z,62.4188,-148.4527,45.2,1.5,Ml,,,,0.3,ak,ak10864958,2013-11-24T01:47:41.861Z,"72km NNE of Sutton-Alpine, Alaska",earthquake
2013-11-22T20:45:34.145Z,38.1306,-118.2308,15.7925,1.77,ml,9,115.38,0.247,0.1189,nn,nn00429753,2013-11-22T21:03:15.000Z,"55km SE of Hawthorne, Nevada",earthquake
2013-11-22T20:44:05.700Z,35.7228,-121.1075,7.3,1.2,Md,,50.4,0.04491576,0.07,nc,nc72108255,2013-11-23T02:32:02.444Z,"11km NE of San Simeon, California",earthquake
2013-11-22T20:26:25.900Z,43.841,-123.1952,0,1.9,Md,,205.2,0.17966306,0.05,uw,uw60634297,2013-11-22T21:02:15.017Z,"11km WNW of Cottage Grove, Oregon",quarry
2013-11-22T20:21:20.700Z,37.3263,-122.1007,0,1.7,Md,,68.4,0.04491576,0.06,nc,nc72108235,2013-11-23T01:44:21.989Z,"11km E of Quarry near Portola Valley, CA",quarry
2013-11-22T20:17:57.000Z,61.5902,-146.2576,10.2,1.6,ml,,,,0.61,ak,ak10864724,2013-11-24T01:49:04.552Z,"51km N of Valdez, Alaska",earthquake
2013-11-22T19:45:12.400Z,48.0968,-122.2818,20,1,Md,,86.4,0.20661252,0.15,uw,uw60634227,2013-11-22T20:54:29.179Z,"3km NNE of Tulalip, Washington",earthquake
2013-11-22T19:42:11.500Z,38.1091,-83.519,12.3,2.1,md,9,118.799990496001,0.1976294,0.09,se,se112213a,2013-11-23T03:44:41.026Z,"11km SW of Morehead, Kentucky",earthquake
2013-11-22T19:30:40.300Z,36.2915,-120.8555,7.9,1.3,Md,,169.2,0.06288207,0.05,nc,nc72108220,2013-11-23T02:19:05.930Z,"25km ENE of King City, California",earthquake
2013-11-22T19:02:07.000Z,52.7794,-167.3588,46.3,2.4,ml,,,,0.34,ak,ak10864454,2013-11-24T01:49:11.458Z,"103km E of Nikolski, Alaska",earthquake
2013-11-22T18:32:53.950Z,-7.2709,131.1443,109.13,4.1,mb,,107,0.723,1.42,us,usb000l4lj,2013-11-23T17:19:04.000Z,"77km NNW of Saumlaki, Indonesia",earthquake
2013-11-22T18:30:58.060Z,34.3294,45.6866,14,5.6,mww,,28,5.856,0.99,us,usb000l4lf,2013-11-23T17:37:39.754Z,"21km SW of Sarpol-e Zahab, Iran",earthquake
2013-11-22T18:29:12.800Z,19.4063,-155.4178,2.3,2,Ml,,32.4,0.05389892,0.26,hv,hv60595421,2013-11-22T18:35:00.569Z,"19km W of Volcano, Hawaii",earthquake
2013-11-22T18:20:25.000Z,62.8714,-150.4338,93.5,1.6,Ml,,,,0.37,ak,ak10864186,2013-11-24T01:47:41.837Z,"63km NNW of Talkeetna, Alaska",earthquake
2013-11-22T18:10:14.000Z,34.6273,-117.1135,4.7,1.7,Ml,27,50.4,0.18864621,0.16,ci,ci11394138,2013-11-23T07:01:57.327Z,"0km ESE of Quarry at VICTORVILLE",quarry
2013-11-22T17:54:58.000Z,19.3725,-155.2428,31.9,1.7,Md,,50.4,0,0.17,hv,hv60595406,2013-11-22T17:58:20.325Z,"6km S of Volcano, Hawaii",earthquake
2013-11-22T17:35:00.000Z,51.9459,179.7572,21.9,2.8,ml,,,,0.53,ak,ak10864123,2013-11-26T01:33:28.790Z,"10km E of Semisopochnoi Island, Alaska",earthquake
2013-11-22T17:20:58.360Z,5.4288,92.8011,15.64,5.5,mww,,26,4.133,0.8,us,usb000l4ju,2013-11-23T17:13:20.016Z,"279km W of Banda Aceh, Indonesia",earthquake
2013-11-22T17:18:36.000Z,34.1955,-117.4992,15.2,1.2,Ml,20,75.6,0.00898315,0.13,ci,ci11394130,2013-11-22T23:48:20.628Z,"12km NNW of Fontana, California",earthquake
2013-11-22T16:10:26.000Z,33.7015,-116.811,17.7,1.3,Ml,37,32.4,0.08084838,0.12,ci,ci11394098,2013-11-22T18:41:35.353Z,"9km SE of Valle Vista, California",earthquake
2013-11-22T15:36:17.000Z,58.8709,-149.4739,18,2.3,Ml,,,,0.52,ak,ak10863892,2013-11-24T01:47:42.918Z,"137km S of Seward, Alaska",earthquake
2013-11-22T15:32:15.000Z,63.4498,-148.2338,7.7,1,ml,,,,0.34,ak,ak10863889,2013-11-24T01:49:24.529Z,"36km E of Cantwell, Alaska",earthquake
2013-11-22T15:27:42.160Z,-5.0968,153.9025,119.34,5.4,mb,,51,7.193,1.26,us,usb000l4bm,2013-11-22T23:30:21.470Z,"118km SE of Taron, Papua New Guinea",earthquake
2013-11-22T15:12:13.000Z,51.5898,-178.3461,5.3,1.5,ml,8,305.999975520002,,0.77,ak,ak10870233,2013-11-24T01:48:55.974Z,"35km SSW of Tanaga Volcano, Alaska",earthquake
2013-11-22T15:12:06.050Z,39.1356,22.3875,20.19,4.1,mb,,55,0.966,1.31,us,usb000l4b8,2013-11-23T14:49:12.545Z,"7km E of Domokos, Greece",earthquake
2013-11-22T15:10:17.000Z,62.5421,-151.1855,86.2,1.9,ml,,,,0.41,ak,ak10863872,2013-11-24T01:47:48.503Z,"60km WNW of Talkeetna, Alaska",earthquake
2013-11-22T15:06:01.680Z,-57.6663,-25.3319,10,5.2,mb,,72,16.846,1.12,us,usb000l4b9,2013-11-22T23:08:54.773Z,"156km SE of Visokoi Island, ",earthquake
2013-11-22T15:03:18.000Z,60.2105,-151.0986,60.4,1.8,Ml,,,,0.37,ak,ak10863684,2013-11-24T01:47:47.263Z,"21km SSE of Cohoe, Alaska",earthquake
2013-11-22T14:33:59.510Z,36.1692,-96.9626,5,3.7,mb_lg,,105,0.613,0.73,us,usb000l4ak,2013-11-25T01:22:19.408Z,"10km NE of Stillwater, Oklahoma",earthquake
2013-11-22T14:30:15.300Z,38.8972,-123.0005,6.4,1.4,Md,,72,0.06288207,0.07,nc,nc72108140,2013-11-23T02:11:04.986Z,"10km N of Cloverdale, California",earthquake
2013-11-22T14:27:28.300Z,35.7247,-121.1075,7.6,1.2,Md,,46.8,0.04491576,0.06,nc,nc72108135,2013-11-26T04:18:06.781Z,"11km NE of San Simeon, California",earthquake
2013-11-22T14:26:58.000Z,60.1307,-152.9,122.5,1.9,ml,20,68.3999945280004,,0.64,ak,ak10870230,2013-11-24T01:48:55.206Z,"40km SSW of Redoubt Volcano, Alaska",earthquake
2013-11-22T14:03:23.800Z,19.42,-67.0662,27,3.2,Md,9,255.6,0.94772262,0.11,pr,pr13326001,2013-11-22T19:47:58.754Z,"101km N of Isabela, Puerto Rico",earthquake
2013-11-22T14:03:12.200Z,38.7762,-122.729,2,2.5,Md,,39.6,0.00898315,0.05,nc,nc72108125,2013-11-23T05:47:09.737Z,"2km E of The Geysers, California",earthquake
2013-11-22T13:58:12.700Z,40.6375,-121.2262,4.2,1.5,Md,,237.6,0.21559567,0.1,nc,nc72108310,2013-11-23T02:25:11.629Z,"36km N of Chester, California",earthquake
2013-11-22T13:58:08.000Z,59.9875,-153.6136,167.5,4.3,ml,,,,0.74,ak,ak10863469,2013-11-26T01:33:59.195Z,"73km SW of Redoubt Volcano, Alaska",earthquake
2013-11-22T13:35:20.900Z,33.9602,-116.8615,14.6,1.2,Ml,38,50.4,0.08983153,0.1,ci,ci11394050,2013-11-23T00:01:20.145Z,"4km NNE of Banning, California",earthquake
2013-11-22T13:13:18.400Z,33.4647,-118.0073,4.9,1.9,Ml,16,169.2,0.26051143,0.13,ci,ci11394034,2013-11-22T19:38:48.662Z,"18km SSW of Newport Beach, California",earthquake
2013-11-22T13:10:15.600Z,34.093,-116.6665,10,1.1,Ml,28,147.6,0.05389892,0.11,ci,ci11394026,2013-11-22T19:32:55.836Z,"9km WNW of Morongo Valley, California",earthquake
